codigo_producto,volumen_producto_total,cajas_asignables_id
BR0335,31652,23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 4beade23001bd00ced8d86ccb4e4606b; d20c085d39ceb93f1f9dbe59c29a4786; edebe6dd9669ec03369694b6dbbd4c54; ef0525f0911fd36073c2b10f4d81dfd5
BR0336,30101,04dce8fd28129cc6fd826678996329a4; 2672589f472af79bacad6c7c33493f99; 2fc396cb826bcbc3b29d2c06311d798b; 51aad97f31764e75e2acc0338a14bf47; 54a376a884df0451a1a6d07e2ecd85c3; 56ae1229b9584ad7debf6e1ab60c6098; 5d219924f97f53b637007a637c7ee7e6; 5d308e9530868734eb31436eaaaf27af; 73e638e77ccc20e6cca9daf3dfb3df8c; 7510744deb35b8055ca061a7050d2558; 8160c89bbb62d764c17dc0473fdc343d; 8bf863b2f8f69860aa58c46da51f27e0; 98b55be8ca40579535ed996639895fb5; b2890b93821dc2fabaab0a8bdffc0ba8; d81b530895a2d13487237f6d150a1ad3; dbecb0982c417d486700d87684779314; eb35ea3a60188f7974c4d3e95df76b3e; fce36b1b860f566c05d3e06484e6f4e2
BR0337,20630,016d196c89dcfcb306b853a776a879b9; 2c0e605cb6fa10bcf22f05f1b2438c89; 6029457d9c814022e062762885920ec8; 623e13a6f27840cacf8833829b96bf96; 7020820d5a0bbcdbce99d2bacc1b842c; 96cc55859ea53c974a329f68b1873c45; c8c092bbf8da5f80452c66c38d27305f; e44f97bd70a4b2cae9c6a92f763a956e
BR0338,36958,026560e43f3fc6afe0ce89d7ddf61626; 18729392e748ea31ed354313be390018; 1c348ae6809fc040f1b83767e08a5344; 3d854c34dff8fe0ca450fb0ddff18030; 42df43cac5362b6b332e67057aac0554; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; a605d791d310a87baa2feab30fb797ca; d66062da2ea02af9a197381fef2d9894; dbb291248e849bc6807762eb48e5f5cf
BR0339,661836,02d7c6680102bd11e067c00c9b71ab9c; 1f6eec46c4bff93e6ca5467f4a87f6d8; 23953acdad6658038c43343af411dbd4; 31efc1c0803e25872c67b5cafd4452af; 4a996ddd03e81fc2dbda07eb0ca1135d; 4beade23001bd00ced8d86ccb4e4606b; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; 7d5bf7157bac4cddab76a52a1d8dd41d; c68517097037ec6420e21676ab2f1609; edebe6dd9669ec03369694b6dbbd4c54
BR0340,1728407,2bcfb295bee600aa6914bbd06f5891b6; 908589535d3feeff9a55c9b5050b8cec; c8c092bbf8da5f80452c66c38d27305f; d20c085d39ceb93f1f9dbe59c29a4786; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0340,1587481,23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 4beade23001bd00ced8d86ccb4e4606b; d20c085d39ceb93f1f9dbe59c29a4786; edebe6dd9669ec03369694b6dbbd4c54; ef0525f0911fd36073c2b10f4d81dfd5
BR0341,522056,016d196c89dcfcb306b853a776a879b9; 2c0e605cb6fa10bcf22f05f1b2438c89; 6029457d9c814022e062762885920ec8; 908589535d3feeff9a55c9b5050b8cec; 96cc55859ea53c974a329f68b1873c45; c8c092bbf8da5f80452c66c38d27305f; d68bb9499fead9bc241623f072442bde; e44f97bd70a4b2cae9c6a92f763a956e; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0341,514138,016d196c89dcfcb306b853a776a879b9; 2c0e605cb6fa10bcf22f05f1b2438c89; 6029457d9c814022e062762885920ec8; 908589535d3feeff9a55c9b5050b8cec; 96cc55859ea53c974a329f68b1873c45; c8c092bbf8da5f80452c66c38d27305f; d68bb9499fead9bc241623f072442bde; e44f97bd70a4b2cae9c6a92f763a956e; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0342,40711,23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 4beade23001bd00ced8d86ccb4e4606b; d20c085d39ceb93f1f9dbe59c29a4786; edebe6dd9669ec03369694b6dbbd4c54; ef0525f0911fd36073c2b10f4d81dfd5
BR0343,286173,37d8a5bf23e3a02150027ffea6a1e7f6; 845990194eeb50cd131954a55fecd655
BR0344,312633,8b7268f62c39e84c6021139d1853033a; 9d663d6fbbf9278fd6d1ff5b0f69fcf0
BR0345,525685,d0823ee866ead1526b62ea77fb86dde9
BR0346,400618,17eb41b333100d37e5061f79b4ac6d1b; 1e7a707b9183161f7ace342c7f4cd2e6; 26faf9a11f723e796c11396a6a8ebbeb; 3280f8c61589426e9ce1efa28dcf44cf; 340bacb8c1792bfc8b3b0346513c0585; 41136b77a9847287fa2ca119a0fa7f1e; 52ed6fca650b46cc25cfee09bbc5cb44; 6ecff7742d4a01e1ada1f078a109ba73; 7b55662e8c6953150223589dbc717d92; 81b0d8fe9c9138cab4b219072e8c19c3; 92ebeda4822ea1dc90f321dee5355f6e; b9a729f7ac411dc4783dea402bf4e617; ca51e9959c92f5ee112b262b32b0906b; cdb9a6015047b3cac1a67886a85826eb; ecf787428007d25a0f29d1b250a67a26
BR0347,381716,17eb41b333100d37e5061f79b4ac6d1b; 1e7a707b9183161f7ace342c7f4cd2e6; 26faf9a11f723e796c11396a6a8ebbeb; 3280f8c61589426e9ce1efa28dcf44cf; 340bacb8c1792bfc8b3b0346513c0585; 41136b77a9847287fa2ca119a0fa7f1e; 52ed6fca650b46cc25cfee09bbc5cb44; 6ecff7742d4a01e1ada1f078a109ba73; 7b55662e8c6953150223589dbc717d92; 81b0d8fe9c9138cab4b219072e8c19c3; 92ebeda4822ea1dc90f321dee5355f6e; b9a729f7ac411dc4783dea402bf4e617; ca51e9959c92f5ee112b262b32b0906b; cdb9a6015047b3cac1a67886a85826eb; ecf787428007d25a0f29d1b250a67a26
BR0348,142662,46538be6ce954d7b010ddb9c9fb00f15; 6f67d94c0bab9c88fa4bc661f5c01006; d0823ee866ead1526b62ea77fb86dde9; e6369fff40e443b558bbf80d6a5c43f6
BR0349,92361,41136b77a9847287fa2ca119a0fa7f1e; 6ecff7742d4a01e1ada1f078a109ba73; 7b55662e8c6953150223589dbc717d92; b9a729f7ac411dc4783dea402bf4e617; ca51e9959c92f5ee112b262b32b0906b; cdb9a6015047b3cac1a67886a85826eb
BR0350,3786,0378f85c226113f4ac40fd360217bb8a; 2fc396cb826bcbc3b29d2c06311d798b; 304075b644c240eec0e5f51ec37ab9e1; 51aad97f31764e75e2acc0338a14bf47; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 5d219924f97f53b637007a637c7ee7e6; 76f02fc8024ed33733b8fd8029000089; 91989cfbd02fbc00379eee2a7e8883b2; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; dbecb0982c417d486700d87684779314; dcb0e779a9fa066abfd5ba5d40a9f80e; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; efbf9fb4de26ed4bd82dc7987c339263; fcc3ee3ebc86c553e5f951274d02868e
BR0351,71579,0378f85c226113f4ac40fd360217bb8a; 2fc396cb826bcbc3b29d2c06311d798b; 304075b644c240eec0e5f51ec37ab9e1; 51aad97f31764e75e2acc0338a14bf47; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 5d219924f97f53b637007a637c7ee7e6; 76f02fc8024ed33733b8fd8029000089; 91989cfbd02fbc00379eee2a7e8883b2; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; dbecb0982c417d486700d87684779314; dcb0e779a9fa066abfd5ba5d40a9f80e; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; efbf9fb4de26ed4bd82dc7987c339263; fcc3ee3ebc86c553e5f951274d02868e
BR0352,30713,8b7268f62c39e84c6021139d1853033a; 9d663d6fbbf9278fd6d1ff5b0f69fcf0
BR0353,21335,23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 4beade23001bd00ced8d86ccb4e4606b; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; 97f8ba1fc812d49f9c98d8f46da0614a; c68517097037ec6420e21676ab2f1609; edebe6dd9669ec03369694b6dbbd4c54
BR0354,50094,1f6eec46c4bff93e6ca5467f4a87f6d8; 8b7268f62c39e84c6021139d1853033a; ca4da811f5581149b5b3f47ec84c9c5a; fc5516122a48681b6a5d3d70768ee02a
BR0355,23972,2c0e605cb6fa10bcf22f05f1b2438c89; 6029457d9c814022e062762885920ec8; 623e13a6f27840cacf8833829b96bf96; c8c092bbf8da5f80452c66c38d27305f; d2932d6ed51161bd7a1ea59210d291e9
BR0356,37946,1f6eec46c4bff93e6ca5467f4a87f6d8; 6093dbae5b82d5102791a23c6f654dea; 8b7268f62c39e84c6021139d1853033a; c68517097037ec6420e21676ab2f1609; ca4da811f5581149b5b3f47ec84c9c5a; fc5516122a48681b6a5d3d70768ee02a
BR0357,23014,2bcfb295bee600aa6914bbd06f5891b6; 3ec465fc7f05b17abe8bfa7600eba425; 4beade23001bd00ced8d86ccb4e4606b; 7d5bf7157bac4cddab76a52a1d8dd41d; 8b80c8d77eb3777361876e4229da899d; 908589535d3feeff9a55c9b5050b8cec; 96cc55859ea53c974a329f68b1873c45; d20c085d39ceb93f1f9dbe59c29a4786; d68bb9499fead9bc241623f072442bde; edebe6dd9669ec03369694b6dbbd4c54; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0358,8728,41136b77a9847287fa2ca119a0fa7f1e; 6ecff7742d4a01e1ada1f078a109ba73; 7b55662e8c6953150223589dbc717d92; b9a729f7ac411dc4783dea402bf4e617; ca51e9959c92f5ee112b262b32b0906b; cdb9a6015047b3cac1a67886a85826eb
BR0359,19687,1165f46c14ad39e8aff41843a7897545; 2bcfb295bee600aa6914bbd06f5891b6; 4beade23001bd00ced8d86ccb4e4606b; 908589535d3feeff9a55c9b5050b8cec; 97f8ba1fc812d49f9c98d8f46da0614a; d0fa74a812078a5c185018f80142e8de; d20c085d39ceb93f1f9dbe59c29a4786; edebe6dd9669ec03369694b6dbbd4c54; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0360,100212,304075b644c240eec0e5f51ec37ab9e1; 51aad97f31764e75e2acc0338a14bf47; 56ae1229b9584ad7debf6e1ab60c6098; 5d219924f97f53b637007a637c7ee7e6; 5d308e9530868734eb31436eaaaf27af; 8160c89bbb62d764c17dc0473fdc343d; 91989cfbd02fbc00379eee2a7e8883b2; b2890b93821dc2fabaab0a8bdffc0ba8; b2a1bd10e103dae56072fe8ba4f0ca15; d81b530895a2d13487237f6d150a1ad3; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; fcc3ee3ebc86c553e5f951274d02868e
BR0361,114948,12cda4806343d3747bf24b8ec4cdadcb; 1e88f58b415233ddb0092e1d2c28df9b; 3d854c34dff8fe0ca450fb0ddff18030; 4e09bb5ee16a086bf02ca2d39b2d5804; 602053d7a0560b9b10fe94d89ec4e1ff; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; a605d791d310a87baa2feab30fb797ca; bb1778b417b37db9194a7958762985ee; bee1ee50d857c700c72bb718c6f645db; dbb291248e849bc6807762eb48e5f5cf; e0d433aeaa4baf03cc4513652ee489fe; f3108b9695ef6420ab92a29c97d1f222
BR0362,22649,057b7f8c3772129fb0b8cccf3c827c80; 6ecff7742d4a01e1ada1f078a109ba73; 8eab0cbfe7d0e1a9e77336d53f090da8; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6
BR0363,93363,057b7f8c3772129fb0b8cccf3c827c80; 0b1eab65d0cf634954fecfe2e9f2b337; 2e7072e1d4bab0ba69dc9fbcc31fec42; 31591362410b8a8b4fd3ecd6c57cc510; 3216248606458db16bd58ae68fc13c33; 47c07ae5e4f5be415e627b0a32de919e; 5080ca0406b02d8de6bef5df17bc0037; 650ea7a52526c02b9ecc5ec6571ca511; 7632b3c0a3c65e1b117ccd6cba79974b; 76804e6b1364af327bf84306838fb3dc; 8eab0cbfe7d0e1a9e77336d53f090da8; 9317de4d372953f9cc16590fec56b525; ae15293d8a6de7c947025fc6cfa939e6; bd62436e72b572461e548cf6e4bfdd7d
BR0364,80636,340bacb8c1792bfc8b3b0346513c0585; 7da91c27eac81d6700500603e8a6f2b6; b0c3bde6052f0c0a93c21025c8eefd63; efbf9fb4de26ed4bd82dc7987c339263
BR0365,107201,026560e43f3fc6afe0ce89d7ddf61626; 18729392e748ea31ed354313be390018; 1c348ae6809fc040f1b83767e08a5344; 3d854c34dff8fe0ca450fb0ddff18030; 42df43cac5362b6b332e67057aac0554; 54a376a884df0451a1a6d07e2ecd85c3; 73e638e77ccc20e6cca9daf3dfb3df8c; 8bf863b2f8f69860aa58c46da51f27e0; d66062da2ea02af9a197381fef2d9894; dbb291248e849bc6807762eb48e5f5cf; eb35ea3a60188f7974c4d3e95df76b3e; fce36b1b860f566c05d3e06484e6f4e2
BR0366,14653,0378f85c226113f4ac40fd360217bb8a; 7da91c27eac81d6700500603e8a6f2b6; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; efbf9fb4de26ed4bd82dc7987c339263; fcc3ee3ebc86c553e5f951274d02868e
BR0367,51022,304075b644c240eec0e5f51ec37ab9e1; 51aad97f31764e75e2acc0338a14bf47; 56ae1229b9584ad7debf6e1ab60c6098; 5d219924f97f53b637007a637c7ee7e6; 5d308e9530868734eb31436eaaaf27af; 8160c89bbb62d764c17dc0473fdc343d; 91989cfbd02fbc00379eee2a7e8883b2; b2890b93821dc2fabaab0a8bdffc0ba8; b2a1bd10e103dae56072fe8ba4f0ca15; d81b530895a2d13487237f6d150a1ad3; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; fcc3ee3ebc86c553e5f951274d02868e
BR0368,100784,026560e43f3fc6afe0ce89d7ddf61626; 18729392e748ea31ed354313be390018; 1c348ae6809fc040f1b83767e08a5344; 42df43cac5362b6b332e67057aac0554; 54a376a884df0451a1a6d07e2ecd85c3; 56ae1229b9584ad7debf6e1ab60c6098; 5d308e9530868734eb31436eaaaf27af; 73e638e77ccc20e6cca9daf3dfb3df8c; 8bf863b2f8f69860aa58c46da51f27e0; d66062da2ea02af9a197381fef2d9894; d81b530895a2d13487237f6d150a1ad3; eb35ea3a60188f7974c4d3e95df76b3e; fce36b1b860f566c05d3e06484e6f4e2
BR0369,44106,057b7f8c3772129fb0b8cccf3c827c80; 6ecff7742d4a01e1ada1f078a109ba73; 8eab0cbfe7d0e1a9e77336d53f090da8; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6
BR0370,101561,340bacb8c1792bfc8b3b0346513c0585; 7da91c27eac81d6700500603e8a6f2b6; ca51e9959c92f5ee112b262b32b0906b; efbf9fb4de26ed4bd82dc7987c339263
BR0371,141590,340bacb8c1792bfc8b3b0346513c0585; 41136b77a9847287fa2ca119a0fa7f1e; 6ecff7742d4a01e1ada1f078a109ba73; 7b55662e8c6953150223589dbc717d92; b9a729f7ac411dc4783dea402bf4e617; ca51e9959c92f5ee112b262b32b0906b; cdb9a6015047b3cac1a67886a85826eb
BR0372,181556,41136b77a9847287fa2ca119a0fa7f1e; 6ecff7742d4a01e1ada1f078a109ba73; 7b55662e8c6953150223589dbc717d92; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; b9a729f7ac411dc4783dea402bf4e617; cdb9a6015047b3cac1a67886a85826eb
BR0373,49137,057b7f8c3772129fb0b8cccf3c827c80; 895cc0310e1ec8880587a025b4de25c5; bd62436e72b572461e548cf6e4bfdd7d; e6369fff40e443b558bbf80d6a5c43f6
BR0374,15996,41136b77a9847287fa2ca119a0fa7f1e; 6ecff7742d4a01e1ada1f078a109ba73; 7b55662e8c6953150223589dbc717d92; b9a729f7ac411dc4783dea402bf4e617; ca51e9959c92f5ee112b262b32b0906b; cdb9a6015047b3cac1a67886a85826eb
BR0375,240998,057b7f8c3772129fb0b8cccf3c827c80; 0b1eab65d0cf634954fecfe2e9f2b337; 173e7987f487b6c7b81b4264f2b747eb; 2e7072e1d4bab0ba69dc9fbcc31fec42; 47c07ae5e4f5be415e627b0a32de919e; 5080ca0406b02d8de6bef5df17bc0037; 650ea7a52526c02b9ecc5ec6571ca511; 7632b3c0a3c65e1b117ccd6cba79974b; 76804e6b1364af327bf84306838fb3dc; 8eab0cbfe7d0e1a9e77336d53f090da8; 9317de4d372953f9cc16590fec56b525; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; d85c4a361706e14cbb988a121812673a; f46de34159e1d0d6a5dfd38017585c4e
BR0376,71871,1e7a707b9183161f7ace342c7f4cd2e6; 41136b77a9847287fa2ca119a0fa7f1e; 6ecff7742d4a01e1ada1f078a109ba73; 7b55662e8c6953150223589dbc717d92; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; b9a729f7ac411dc4783dea402bf4e617; cdb9a6015047b3cac1a67886a85826eb
BR0377,31227,1e7a707b9183161f7ace342c7f4cd2e6; 41136b77a9847287fa2ca119a0fa7f1e; 6ecff7742d4a01e1ada1f078a109ba73; 7b55662e8c6953150223589dbc717d92; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; b9a729f7ac411dc4783dea402bf4e617; cdb9a6015047b3cac1a67886a85826eb
BR0378,8811,1f6eec46c4bff93e6ca5467f4a87f6d8; 23953acdad6658038c43343af411dbd4; 4beade23001bd00ced8d86ccb4e4606b; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; c68517097037ec6420e21676ab2f1609; edebe6dd9669ec03369694b6dbbd4c54; fc5516122a48681b6a5d3d70768ee02a
BR0379,67894,1f6eec46c4bff93e6ca5467f4a87f6d8; 23953acdad6658038c43343af411dbd4; 4beade23001bd00ced8d86ccb4e4606b; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; c68517097037ec6420e21676ab2f1609; edebe6dd9669ec03369694b6dbbd4c54; fc5516122a48681b6a5d3d70768ee02a
BR0380,122770,6bf7838d3709d8f15fdad06ed6484d8e; c68517097037ec6420e21676ab2f1609; edebe6dd9669ec03369694b6dbbd4c54
BR0381,30911,2bcfb295bee600aa6914bbd06f5891b6; 4beade23001bd00ced8d86ccb4e4606b; 908589535d3feeff9a55c9b5050b8cec; d20c085d39ceb93f1f9dbe59c29a4786; edebe6dd9669ec03369694b6dbbd4c54; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0382,71190,2bcfb295bee600aa6914bbd06f5891b6; 4beade23001bd00ced8d86ccb4e4606b; 908589535d3feeff9a55c9b5050b8cec; d20c085d39ceb93f1f9dbe59c29a4786; edebe6dd9669ec03369694b6dbbd4c54; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0383,16437,2bcfb295bee600aa6914bbd06f5891b6; 4beade23001bd00ced8d86ccb4e4606b; 908589535d3feeff9a55c9b5050b8cec; d20c085d39ceb93f1f9dbe59c29a4786; edebe6dd9669ec03369694b6dbbd4c54; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0384,20471,2c0e605cb6fa10bcf22f05f1b2438c89; 6029457d9c814022e062762885920ec8; 908589535d3feeff9a55c9b5050b8cec; c8c092bbf8da5f80452c66c38d27305f; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0385,222,2c0e605cb6fa10bcf22f05f1b2438c89; 6029457d9c814022e062762885920ec8; 908589535d3feeff9a55c9b5050b8cec; c8c092bbf8da5f80452c66c38d27305f; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0386,223,1e7a707b9183161f7ace342c7f4cd2e6; 3280f8c61589426e9ce1efa28dcf44cf; 340bacb8c1792bfc8b3b0346513c0585; 52ed6fca650b46cc25cfee09bbc5cb44; 76a07688b6827caad810f08f88a895b2; 7b55662e8c6953150223589dbc717d92; 7da91c27eac81d6700500603e8a6f2b6; 92ebeda4822ea1dc90f321dee5355f6e; b6e81429b597286a1180f3ea4b629731; b9398e343219088e12e38f6e5de941dd; ca51e9959c92f5ee112b262b32b0906b; ecf787428007d25a0f29d1b250a67a26
BR0387,5144,304075b644c240eec0e5f51ec37ab9e1; 51aad97f31764e75e2acc0338a14bf47; 56ae1229b9584ad7debf6e1ab60c6098; 5d219924f97f53b637007a637c7ee7e6; 5d308e9530868734eb31436eaaaf27af; 8160c89bbb62d764c17dc0473fdc343d; 91989cfbd02fbc00379eee2a7e8883b2; b2890b93821dc2fabaab0a8bdffc0ba8; b2a1bd10e103dae56072fe8ba4f0ca15; d81b530895a2d13487237f6d150a1ad3; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; fcc3ee3ebc86c553e5f951274d02868e
BR0388,62840,016d196c89dcfcb306b853a776a879b9; 2bcfb295bee600aa6914bbd06f5891b6; 3ec465fc7f05b17abe8bfa7600eba425; 8b80c8d77eb3777361876e4229da899d; 908589535d3feeff9a55c9b5050b8cec; 96cc55859ea53c974a329f68b1873c45; c8c092bbf8da5f80452c66c38d27305f; d20c085d39ceb93f1f9dbe59c29a4786; d68bb9499fead9bc241623f072442bde; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0389,2295,6029457d9c814022e062762885920ec8; 908589535d3feeff9a55c9b5050b8cec; c8c092bbf8da5f80452c66c38d27305f; d20c085d39ceb93f1f9dbe59c29a4786; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0390,3517,1f6eec46c4bff93e6ca5467f4a87f6d8; 23953acdad6658038c43343af411dbd4; 4beade23001bd00ced8d86ccb4e4606b; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; c68517097037ec6420e21676ab2f1609; edebe6dd9669ec03369694b6dbbd4c54; fc5516122a48681b6a5d3d70768ee02a
BR0391,1491119,623e13a6f27840cacf8833829b96bf96; 67e5f2924f62dfd36097f40431a1322b; d2932d6ed51161bd7a1ea59210d291e9; fdfc2140b8ceabc8da48b6c2886fe22d
BR0392,37740,026560e43f3fc6afe0ce89d7ddf61626; 12cda4806343d3747bf24b8ec4cdadcb; 74672f3b7169d951bca4a5beba21c127; 881d2510504c58b1ba4b294fb0c5fc6f; d66062da2ea02af9a197381fef2d9894; e0d433aeaa4baf03cc4513652ee489fe
BR0393,19231,623e13a6f27840cacf8833829b96bf96; 67e5f2924f62dfd36097f40431a1322b; d2932d6ed51161bd7a1ea59210d291e9; fdfc2140b8ceabc8da48b6c2886fe22d
BR0394,27637,1235d2c994be7bb77d7eef060ecf96f6; 22a6616ef34a0a850df2b9b66c6692d5; 623e13a6f27840cacf8833829b96bf96; 67e5f2924f62dfd36097f40431a1322b; 7020820d5a0bbcdbce99d2bacc1b842c; 753d01aabf3b6395956963f247d3e588; d2932d6ed51161bd7a1ea59210d291e9; fdfc2140b8ceabc8da48b6c2886fe22d
BR0395,225289,1235d2c994be7bb77d7eef060ecf96f6; 22a6616ef34a0a850df2b9b66c6692d5; 67e5f2924f62dfd36097f40431a1322b; 753d01aabf3b6395956963f247d3e588; b281d88dcd50202f658effb9caa9381f; d2932d6ed51161bd7a1ea59210d291e9; fdfc2140b8ceabc8da48b6c2886fe22d
BR0396,535950,0378f85c226113f4ac40fd360217bb8a; 29a2bc4fc890e39d70390e626d735e03; 51aad97f31764e75e2acc0338a14bf47; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 76a07688b6827caad810f08f88a895b2; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; e0f0d757e0995cc6d8f42ce6a520228e; efbf9fb4de26ed4bd82dc7987c339263; fcc3ee3ebc86c553e5f951274d02868e
BR0397,484351,7da91c27eac81d6700500603e8a6f2b6; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; efbf9fb4de26ed4bd82dc7987c339263
BR0398,71218,0378f85c226113f4ac40fd360217bb8a; 29a2bc4fc890e39d70390e626d735e03; 304075b644c240eec0e5f51ec37ab9e1; 51aad97f31764e75e2acc0338a14bf47; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 5d219924f97f53b637007a637c7ee7e6; 76a07688b6827caad810f08f88a895b2; 76f02fc8024ed33733b8fd8029000089; 91989cfbd02fbc00379eee2a7e8883b2; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; b9398e343219088e12e38f6e5de941dd; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; efbf9fb4de26ed4bd82dc7987c339263; fcc3ee3ebc86c553e5f951274d02868e
BR0399,26149,31591362410b8a8b4fd3ecd6c57cc510; 46538be6ce954d7b010ddb9c9fb00f15; 58c5c51d6e39e80f84be2a39cc4677a8; 895cc0310e1ec8880587a025b4de25c5; d0823ee866ead1526b62ea77fb86dde9; e6369fff40e443b558bbf80d6a5c43f6
BR0400,17214,3216248606458db16bd58ae68fc13c33; 895cc0310e1ec8880587a025b4de25c5; d0823ee866ead1526b62ea77fb86dde9; e6369fff40e443b558bbf80d6a5c43f6
BR0401,21160,73e638e77ccc20e6cca9daf3dfb3df8c; 8160c89bbb62d764c17dc0473fdc343d
BR0402,16214,026560e43f3fc6afe0ce89d7ddf61626; 18729392e748ea31ed354313be390018; 1c348ae6809fc040f1b83767e08a5344; 3d854c34dff8fe0ca450fb0ddff18030; 42df43cac5362b6b332e67057aac0554; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; a605d791d310a87baa2feab30fb797ca; d66062da2ea02af9a197381fef2d9894; dbb291248e849bc6807762eb48e5f5cf
BR0403,214,0a3dd3e01e43d4796c7cf1e84a70c57e; 30c311b6218ec6995bda8fcc413c4d17; 37d8a5bf23e3a02150027ffea6a1e7f6; 4315a27800456d98b7aec1ba7034f107; 845990194eeb50cd131954a55fecd655
BR0404,215,23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 3ec465fc7f05b17abe8bfa7600eba425; 4a996ddd03e81fc2dbda07eb0ca1135d; 4beade23001bd00ced8d86ccb4e4606b; 7d5bf7157bac4cddab76a52a1d8dd41d; 8b80c8d77eb3777361876e4229da899d; d20c085d39ceb93f1f9dbe59c29a4786; d68bb9499fead9bc241623f072442bde; edebe6dd9669ec03369694b6dbbd4c54; ef0525f0911fd36073c2b10f4d81dfd5
